N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
13500.000000,0.351153,0.296015,0.005322,0.005903,0.481552,0.007098,0.001067,0.001047,0.001152,0.048974,0.396374,0.007591,0.098159,0.000309,0.000079,0.000281,0.107240,0.000354,0.000059,0.601119,0.000037,0.168377
17500.000000,0.573665,0.488160,0.007154,0.007872,0.838387,0.009537,0.001363,0.001368,0.001511,0.080703,0.710958,0.010085,0.165697,0.000448,0.000089,0.000336,0.186961,0.000486,0.000077,0.391101,0.000051,0.333302
14000.000000,0.376735,0.315682,0.005441,0.006234,0.521946,0.007177,0.001091,0.001088,0.001208,0.052248,0.436960,0.007747,0.104962,0.000258,0.000087,0.000254,0.115228,0.000319,0.000061,0.236209,0.000039,0.069076
18000.000000,0.601592,0.508741,0.007344,0.008106,0.867861,0.009705,0.001393,0.001388,0.001533,0.087920,0.747571,0.010345,0.174144,0.000340,0.000107,0.000330,0.191043,0.000429,0.000079,0.526999,0.000053,0.133906
14500.000000,0.403286,0.340357,0.005700,0.006377,0.557938,0.007484,0.001145,0.001134,0.001260,0.055500,0.467545,0.008110,0.112556,0.000267,0.000074,0.000328,0.123673,0.000331,0.000063,0.805510,0.000041,0.070878
15000.000000,0.428501,0.367294,0.005910,0.006663,0.603636,0.008138,0.001219,0.001222,0.001302,0.060682,0.510986,0.008418,0.120627,0.000360,0.000082,0.000298,0.132415,0.000425,0.000066,0.412554,0.000050,0.216590
18500.000000,0.630579,0.535101,0.007543,0.008380,0.944851,0.010657,0.001450,0.001421,0.001609,0.092599,0.788305,0.010707,0.184306,0.000343,0.000094,0.000439,0.202223,0.000426,0.000080,1.144326,0.000054,0.123176
15500.000000,0.452499,0.386880,0.006163,0.006889,0.643350,0.007890,0.001214,0.001193,0.001341,0.063624,0.557417,0.009043,0.128772,0.000282,0.000080,0.000404,0.141946,0.000350,0.000067,0.756023,0.000045,0.082509
19000.000000,0.663916,0.562936,0.007717,0.008798,0.980910,0.010132,0.001481,0.001455,0.001670,0.093766,0.831568,0.010719,0.190491,0.000361,0.000107,0.000345,0.208999,0.000435,0.000095,0.461204,0.000066,0.135222
19500.000000,0.699236,0.586414,0.008086,0.009144,1.008923,0.010541,0.001673,0.001660,0.001868,0.098608,0.847409,0.011004,0.200841,0.000470,0.000099,0.000368,0.220140,0.000530,0.000083,1.372283,0.000056,0.445793
20000.000000,0.710636,0.597024,0.007983,0.008835,1.053296,0.010352,0.001491,0.001485,0.001665,0.102127,0.892029,0.011137,0.211280,0.000362,0.000109,0.000371,0.231549,0.000447,0.000085,0.496934,0.000072,0.134725
20500.000000,0.747844,0.633380,0.008236,0.009095,1.122695,0.011061,0.002047,0.001589,0.001698,0.106386,0.951578,0.011691,0.222202,0.000369,0.000106,0.000475,0.244343,0.000465,0.000087,1.500839,0.000061,0.143530
21000.000000,0.778097,0.659368,0.008643,0.009721,1.175239,0.010935,0.001643,0.001582,0.001716,0.111691,1.017103,0.012049,0.235152,0.000493,0.000113,0.000381,0.257158,0.000470,0.000090,0.463392,0.000084,0.185245
21500.000000,0.846646,0.700109,0.009158,0.009998,1.229808,0.011465,0.001600,0.001598,0.001817,0.119294,1.062029,0.012824,0.245087,0.000489,0.000114,0.000431,0.270345,0.000576,0.000092,1.137186,0.000066,0.486603
22000.000000,0.861344,0.724533,0.009216,0.010172,1.271383,0.011548,0.001640,0.001630,0.001843,0.121280,1.093545,0.013259,0.259285,0.000435,0.000112,0.000395,0.283197,0.000522,0.000094,0.942704,0.000074,0.215428
22500.000000,0.913166,0.747936,0.009207,0.010158,1.409763,0.014324,0.002259,0.002361,0.001937,0.140542,1.162373,0.013770,0.284128,0.000464,0.000121,0.000420,0.300121,0.000551,0.000103,1.003806,0.000068,0.225490
23000.000000,0.949540,0.784797,0.009500,0.010496,1.412077,0.012776,0.001714,0.001702,0.001939,0.141904,1.205655,0.013458,0.280537,0.000424,0.000118,0.000448,0.309200,0.000509,0.000098,0.908563,0.000089,0.185022
23500.000000,0.994815,0.817705,0.009684,0.010672,1.479500,0.012884,0.001770,0.001768,0.001981,0.146559,1.260897,0.013840,0.293409,0.000769,0.000120,0.000420,0.321009,0.000611,0.000100,0.687399,0.000071,0.608312
24000.000000,1.009088,0.844241,0.009870,0.010971,1.521236,0.013236,0.001820,0.001780,0.001997,0.159595,1.318983,0.013825,0.308060,0.000638,0.000130,0.000458,0.334896,0.000624,0.000109,0.944728,0.000073,0.650048
24500.000000,1.047802,0.880923,0.010144,0.011133,1.604784,0.013618,0.001895,0.001844,0.002008,0.156310,1.409016,0.014822,0.319966,0.000461,0.000123,0.000622,0.350542,0.000568,0.000104,1.967064,0.000076,0.269508
25000.000000,1.096301,0.922788,0.010412,0.011335,1.657695,0.013796,0.001863,0.001870,0.002111,0.161732,1.428082,0.015447,0.381636,0.000465,0.000143,0.000446,0.417583,0.000566,0.000107,1.013756,0.000076,0.245653
25500.000000,1.170509,0.951524,0.010666,0.011691,1.727583,0.014400,0.001914,0.001918,0.002087,0.169840,1.497477,0.015208,0.345625,0.000777,0.000138,0.000479,0.378160,0.000682,0.000116,0.906611,0.000080,0.699955
26000.000000,1.186726,0.989913,0.010880,0.011998,1.757045,0.013939,0.001952,0.001956,0.002119,0.186716,1.539203,0.015252,0.359727,0.000486,0.000181,0.000840,0.393013,0.000592,0.000110,2.223908,0.000080,0.263621
26500.000000,1.215675,1.019502,0.011070,0.012160,1.829112,0.014332,0.001982,0.002039,0.002232,0.181608,1.578395,0.016275,0.373606,0.000462,0.000141,0.001084,0.408161,0.000588,0.000112,2.368677,0.000082,0.243791
27000.000000,1.264607,1.065360,0.011387,0.012446,1.902803,0.016862,0.003080,0.002227,0.002395,0.203455,1.677635,0.016290,0.392254,0.000537,0.000138,0.000486,0.426053,0.000622,0.000115,1.338690,0.000083,0.291420
27500.000000,1.343748,1.104350,0.011581,0.012753,2.028136,0.015352,0.002056,0.002071,0.002265,0.200759,1.724320,0.016528,0.401881,0.000508,0.000174,0.000553,0.440041,0.000670,0.000153,0.964593,0.000087,0.289601
28000.000000,1.356756,1.143698,0.011958,0.012965,2.046771,0.015829,0.002121,0.002105,0.002319,0.218823,1.775867,0.016546,0.417059,0.000528,0.000152,0.000886,0.457723,0.000635,0.000119,2.759444,0.000091,0.283393
28500.000000,1.405323,1.182372,0.012150,0.013206,2.152728,0.016188,0.002129,0.002121,0.002370,0.212094,1.869484,0.017680,0.431984,0.000996,0.000182,0.000548,0.472309,0.000844,0.000129,3.013180,0.000093,0.952616
29000.000000,1.495270,1.225756,0.012460,0.013566,2.206107,0.016138,0.002249,0.002315,0.002563,0.234898,1.936627,0.021076,0.479520,0.000760,0.000165,0.000515,0.498966,0.000807,0.000124,0.956052,0.000102,1.035885
29500.000000,1.554896,1.261050,0.012549,0.013676,2.299653,0.016997,0.002215,0.002196,0.002481,0.234264,1.993928,0.017886,0.462758,0.001009,0.000173,0.000565,0.505852,0.000831,0.000125,3.245302,0.000094,1.069422
30000.000000,1.591585,1.332530,0.012913,0.014051,2.395556,0.016962,0.002242,0.002224,0.002507,0.231030,2.101434,0.024739,0.519411,0.000577,0.000178,0.000620,0.526089,0.000666,0.000133,1.518666,0.000099,0.336447
30500.000000,1.616159,1.355183,0.013176,0.014221,2.498399,0.017269,0.002264,0.002269,0.002555,0.249210,2.121088,0.018465,0.495154,0.000586,0.000177,0.001144,0.540912,0.000729,0.000131,3.215204,0.000124,0.437677
31000.000000,1.665164,1.482775,0.015317,0.019573,2.599546,0.018081,0.002360,0.002301,0.002577,0.249417,2.203706,0.019212,0.591986,0.000610,0.000180,0.000784,0.647405,0.000710,0.000132,2.450899,0.000102,0.371443
31500.000000,1.831348,1.450835,0.013629,0.014734,2.602735,0.017773,0.002344,0.002342,0.002647,0.258579,2.270422,0.018847,0.530974,0.000587,0.000162,0.000731,0.579007,0.000713,0.000134,2.486037,0.000103,0.377616
32000.000000,1.758378,1.484950,0.013940,0.014834,2.722488,0.018767,0.002398,0.002408,0.002681,0.257740,2.434071,0.021086,0.605537,0.000611,0.000177,0.000890,0.603512,0.000753,0.000144,3.364953,0.000122,0.369711
32500.000000,1.815851,1.537105,0.014123,0.015237,2.774667,0.018438,0.002425,0.002431,0.002711,0.281894,2.430753,0.020484,0.562025,0.000606,0.000241,0.001207,0.615701,0.000725,0.000139,3.627328,0.000120,0.387015
33000.000000,1.869872,1.580414,0.014373,0.015305,2.880545,0.018859,0.002466,0.002452,0.002796,0.277355,2.511004,0.020870,0.579746,0.001190,0.000174,0.000640,0.633424,0.000884,0.000140,2.260555,0.000117,1.191985
33500.000000,1.967189,1.654731,0.019375,0.018603,2.989264,0.018868,0.002491,0.002492,0.002785,0.293756,2.618976,0.021575,0.599518,0.000623,0.000184,0.000596,0.653615,0.000782,0.000145,1.606875,0.000118,0.433020
34000.000000,2.050439,1.732635,0.014945,0.015936,3.047706,0.019898,0.002540,0.002530,0.002828,0.297052,2.681791,0.021407,0.617989,0.000629,0.000205,0.000998,0.673021,0.000786,0.000145,4.272162,0.000118,0.465549
34500.000000,2.052292,1.742714,0.015467,0.016662,3.138282,0.020143,0.002597,0.002581,0.002847,0.304536,2.700806,0.021985,0.634145,0.000891,0.000176,0.000673,0.693840,0.001187,0.000165,1.552274,0.000117,1.349502
35000.000000,2.109886,1.814070,0.015369,0.016353,3.452240,0.020467,0.002601,0.002599,0.002912,0.327467,2.808557,0.021985,0.652727,0.000899,0.000284,0.000670,0.713050,0.001039,0.000149,4.632165,0.000146,1.561450
35500.000000,2.217132,1.851647,0.015887,0.016834,3.375291,0.021190,0.002632,0.002711,0.002981,0.322961,2.903097,0.022252,0.685144,0.000953,0.000199,0.000661,0.747795,0.001047,0.000151,1.795974,0.000133,1.468536
36000.000000,2.354010,2.023082,0.016142,0.017272,3.639630,0.020985,0.002688,0.002668,0.002994,0.349079,3.262271,0.031534,0.742744,0.000786,0.000234,0.000646,0.758591,0.000861,0.000153,2.096718,0.000158,0.550477
36500.000000,2.354370,1.944052,0.016356,0.017150,3.481312,0.020741,0.002730,0.002698,0.003040,0.336154,3.064517,0.022683,0.709913,0.000674,0.000259,0.000659,0.777745,0.000846,0.000166,1.473979,0.000128,0.494567
37000.000000,2.362164,2.001784,0.016542,0.017421,3.549457,0.021356,0.002736,0.002765,0.003114,0.352642,3.139973,0.023511,0.728687,0.000964,0.000207,0.000670,0.797556,0.001031,0.000165,4.210709,0.000134,0.870662
37500.000000,2.508304,2.066658,0.016876,0.018134,3.689521,0.021444,0.002763,0.002806,0.003128,0.364984,3.281675,0.024088,0.765000,0.001024,0.000204,0.000695,0.827908,0.001083,0.000160,1.771774,0.000130,1.747044
38000.000000,2.520627,2.153985,0.017230,0.018022,3.804904,0.022184,0.002840,0.002809,0.003170,0.367770,3.301465,0.024382,0.773407,0.001473,0.000292,0.000734,0.841453,0.001164,0.000161,4.980718,0.000138,1.660744
38500.000000,2.566559,2.215923,0.017385,0.018177,3.850789,0.024679,0.003107,0.003248,0.003423,0.425721,3.697361,0.026404,0.975301,0.000709,0.000196,0.001132,1.005861,0.000878,0.000165,5.189630,0.000136,0.557943
39000.000000,2.973347,2.342898,0.017609,0.018537,4.096639,0.023209,0.002940,0.003069,0.003313,0.389862,3.649586,0.025075,0.823036,0.000844,0.000217,0.000761,0.890374,0.000891,0.000168,1.972607,0.000135,0.570753
39500.000000,2.715956,2.294645,0.017881,0.018805,4.059210,0.023086,0.002974,0.002950,0.003313,0.399316,3.615873,0.025040,0.833343,0.000714,0.000243,0.000706,0.913010,0.000907,0.000169,2.094426,0.000140,0.582960
40000.000000,2.836397,2.351635,0.018511,0.020099,4.198508,0.023619,0.002995,0.002988,0.003380,0.413094,3.756906,0.025344,0.858964,0.000769,0.000290,0.000845,0.943735,0.000960,0.000198,3.071366,0.000146,0.659783
40500.000000,2.863235,2.490519,0.018560,0.019359,4.460334,0.025686,0.003072,0.003357,0.003584,0.440766,3.987967,0.026513,0.896776,0.001065,0.000311,0.000792,0.983586,0.001137,0.000171,5.895425,0.000144,1.996146
41000.000000,2.953682,2.481789,0.020624,0.022390,4.490032,0.024238,0.003069,0.003057,0.003429,0.444447,4.050458,0.027545,0.900467,0.001347,0.000214,0.000772,0.980343,0.001070,0.000186,5.191247,0.000149,1.233132
41500.000000,3.047755,2.530671,0.018979,0.019716,4.480093,0.024128,0.003073,0.003101,0.003506,0.445127,4.021494,0.026968,0.947195,0.001775,0.000243,0.000972,1.007033,0.001658,0.000192,3.849777,0.000166,2.280525
42000.000000,3.070808,2.598937,0.019178,0.019907,4.625188,0.024966,0.003119,0.003114,0.003489,0.484327,4.241795,0.026954,0.967449,0.000796,0.000318,0.000750,1.031330,0.000966,0.000179,2.331435,0.000153,0.674564
42500.000000,3.126170,2.671408,0.019687,0.020511,4.780850,0.025470,0.003204,0.003188,0.003583,0.464473,4.217612,0.027420,0.964823,0.001191,0.000219,0.000772,1.063620,0.001539,0.000207,2.612981,0.000163,2.288340
43000.000000,3.200202,2.762023,0.019876,0.020631,4.795377,0.025534,0.003219,0.003205,0.003606,0.471203,4.417487,0.028901,0.996694,0.000800,0.000258,0.000759,1.102709,0.000961,0.000183,2.061527,0.000160,0.706353
43500.000000,3.356888,2.788610,0.021077,0.021216,5.000547,0.026172,0.003403,0.003799,0.004008,0.491731,4.567040,0.029753,1.028586,0.000898,0.000237,0.001180,1.229750,0.001046,0.000184,6.557307,0.000158,1.065914
44000.000000,3.389341,2.846356,0.020436,0.021284,4.987742,0.025341,0.003275,0.003264,0.003686,0.492526,4.491102,0.027926,1.037378,0.000958,0.000272,0.001034,1.131223,0.001038,0.000186,4.002177,0.000164,0.778413
44500.000000,3.428004,2.919946,0.020629,0.021988,5.226274,0.026366,0.003363,0.003333,0.003798,0.506082,4.650771,0.028321,1.060087,0.000880,0.000224,0.001264,1.156117,0.001001,0.000190,7.694306,0.000164,0.759811
45000.000000,3.676060,2.982600,0.020890,0.021596,5.304055,0.027336,0.003460,0.003348,0.003862,0.515887,4.758135,0.029088,1.084731,0.000896,0.000231,0.000982,1.187800,0.001040,0.000190,4.336985,0.000188,0.782702
45500.000000,3.596633,3.053127,0.021203,0.022450,5.495772,0.030905,0.003993,0.003518,0.003969,0.580586,4.874792,0.029101,1.106665,0.001681,0.000287,0.000864,1.210869,0.001418,0.000193,2.987447,0.000174,2.727063
46000.000000,3.700974,3.124262,0.021526,0.022469,5.829176,0.027491,0.003439,0.003456,0.003891,0.539722,4.955678,0.030306,1.130171,0.000909,0.000408,0.001923,1.233404,0.001083,0.000197,7.247093,0.000176,0.828071
46500.000000,3.731763,3.186607,0.021760,0.022634,5.624003,0.027613,0.003438,0.003483,0.003974,0.558275,5.107129,0.030009,1.154549,0.001488,0.000278,0.001003,1.270780,0.001701,0.000201,4.082525,0.000178,2.477585
47000.000000,3.796171,3.237237,0.021986,0.022838,5.761718,0.028117,0.003504,0.003517,0.003951,0.569876,5.178530,0.030974,1.177908,0.001515,0.000370,0.001011,1.293974,0.001673,0.000219,7.519671,0.000177,2.559485
47500.000000,3.911267,3.293003,0.022340,0.023133,5.921322,0.028473,0.003608,0.003577,0.004126,0.579841,5.328443,0.031176,1.212803,0.000868,0.000335,0.000985,1.342357,0.001057,0.000210,2.523212,0.000193,0.914270
48000.000000,4.056904,3.421550,0.022673,0.023543,6.225732,0.029239,0.003606,0.003647,0.004086,0.595496,5.600445,0.042538,1.267286,0.001034,0.000249,0.001174,1.346360,0.001126,0.000204,5.024421,0.000180,0.896134
48500.000000,4.045422,3.470378,0.024042,0.025395,6.257126,0.029362,0.003657,0.003626,0.004083,0.624006,5.621424,0.031958,1.320247,0.001152,0.000267,0.001613,1.430204,0.001503,0.000206,7.968842,0.000189,2.250494
49000.000000,4.246386,3.688691,0.030017,0.031738,6.349162,0.031466,0.003852,0.004260,0.004621,0.626432,5.925008,0.036764,1.387696,0.001532,0.000273,0.001251,1.399214,0.001382,0.000218,6.206490,0.000263,2.308408
49500.000000,4.259909,3.586705,0.023835,0.024313,6.456436,0.029824,0.003679,0.003801,0.004490,0.633939,5.804991,0.035278,1.314655,0.002118,0.000252,0.000963,1.429246,0.001604,0.000211,8.832588,0.000187,3.082331
50000.000000,4.390935,3.689714,0.023776,0.024416,6.647446,0.030468,0.003808,0.003808,0.004234,0.638668,5.931188,0.032595,1.354950,0.000928,0.000258,0.001073,1.473040,0.001166,0.000213,5.074609,0.000186,0.977609
50500.000000,4.365470,3.714920,0.024036,0.024619,7.206351,0.031059,0.003766,0.003812,0.004299,0.656761,6.014665,0.033276,1.591544,0.002115,0.000319,0.001249,1.728498,0.001684,0.000214,6.667235,0.000203,3.083182
51000.000000,4.440959,3.819497,0.024526,0.025366,6.942862,0.030531,0.003809,0.003800,0.004275,0.672444,6.245853,0.035576,1.461013,0.001052,0.000385,0.001099,1.524319,0.001233,0.000229,4.937080,0.000208,1.091585
51500.000000,4.553271,3.862132,0.024567,0.025097,7.006521,0.031405,0.003843,0.003855,0.004357,0.685636,6.244473,0.033683,1.649253,0.002454,0.000270,0.000995,1.798244,0.001756,0.000218,10.311351,0.000206,3.597411
52000.000000,4.735326,3.937445,0.025042,0.025747,7.051196,0.031865,0.003874,0.003901,0.004368,0.698765,6.354770,0.035054,1.478521,0.001186,0.000362,0.000934,1.583886,0.001228,0.000221,5.040549,0.000200,1.134886
52500.000000,4.691226,4.021789,0.043587,0.046969,7.297257,0.038458,0.004563,0.004569,0.005077,0.796704,6.617933,0.035282,1.480485,0.001143,0.000312,0.000967,1.736111,0.001227,0.000223,5.103102,0.000211,1.196021
53000.000000,4.927990,4.152574,0.025400,0.025948,7.710800,0.031950,0.003929,0.004038,0.004512,0.725464,6.717412,0.034843,1.506116,0.002241,0.000308,0.001052,1.646540,0.001971,0.000225,4.259029,0.000215,3.583419
53500.000000,4.860540,4.140622,0.025625,0.026368,7.387164,0.033435,0.004038,0.004296,0.004674,0.763155,6.677921,0.036638,1.540874,0.001340,0.000267,0.000961,1.680648,0.001232,0.000228,5.616765,0.000213,1.234572
54000.000000,4.950979,4.223552,0.025928,0.026648,7.838572,0.034040,0.004131,0.004385,0.004666,0.771638,6.874428,0.035725,1.564201,0.001685,0.000344,0.001076,1.706859,0.001575,0.000230,6.112742,0.000206,3.664139
54500.000000,5.090226,4.300924,0.026288,0.026991,7.733977,0.032927,0.004060,0.004098,0.004569,0.763294,6.926899,0.036523,1.586026,0.001340,0.000509,0.001010,2.186582,0.001414,0.000241,7.854644,0.000226,1.784249
55000.000000,5.144603,4.354359,0.026496,0.027287,8.030848,0.033373,0.004109,0.004140,0.004705,0.774961,7.053871,0.036333,1.619233,0.001439,0.000370,0.001016,1.767507,0.001472,0.000258,9.609724,0.000216,2.026283
55500.000000,5.248614,4.499529,0.027273,0.027876,8.169291,0.034383,0.004189,0.004218,0.004804,0.789372,7.356524,0.038087,1.650478,0.001220,0.000557,0.002261,1.798211,0.001279,0.000244,10.325836,0.000219,1.268013
56000.000000,5.317342,4.545662,0.027209,0.027919,8.204596,0.033857,0.004253,0.004224,0.004853,0.802703,7.400187,0.037142,1.671169,0.001284,0.000434,0.001034,1.828808,0.001364,0.000241,7.404068,0.000222,1.509993
56500.000000,5.373490,4.617311,0.027507,0.028211,8.674749,0.035390,0.004189,0.004217,0.004793,0.874439,7.790131,0.039781,1.728157,0.001147,0.000341,0.001021,1.881694,0.001346,0.000241,7.884604,0.000210,1.586135
57000.000000,5.679985,4.710374,0.027855,0.028394,8.507849,0.035478,0.004333,0.004260,0.004828,0.882416,7.903833,0.038865,1.757201,0.001903,0.000355,0.001884,1.966747,0.001870,0.000241,11.057379,0.000216,3.029781
